i=329 isite1=16 A_spin=0 isite2=13 B_spin=1 tmp_V=0.012500 
i=330 isite1=16 A_spin=1 isite2=13 B_spin=0 tmp_V=0.012500 
i=331 isite1=16 A_spin=1 isite2=13 B_spin=1 tmp_V=-0.012500 
i=332 isite1=16 A_spin=0 isite2=14 B_spin=0 tmp_V=-0.012500 
i=333 isite1=16 A_spin=0 isite2=14 B_spin=1 tmp_V=0.012500 
i=334 isite1=16 A_spin=1 isite2=14 B_spin=0 tmp_V=0.012500 
i=335 isite1=16 A_spin=1 isite2=14 B_spin=1 tmp_V=-0.012500 
i=336 isite1=16 A_spin=0 isite2=15 B_spin=0 tmp_V=-0.012500 
i=337 isite1=16 A_spin=0 isite2=15 B_spin=1 tmp_V=0.012500 
i=338 isite1=16 A_spin=1 isite2=15 B_spin=0 tmp_V=0.012500 
i=339 isite1=16 A_spin=1 isite2=15 B_spin=1 tmp_V=-0.012500 
i=340 isite1=16 A_spin=0 isite2=9 B_spin=0 tmp_V=-0.012500 
i=341 isite1=16 A_spin=0 isite2=9 B_spin=1 tmp_V=0.012500 
i=342 isite1=16 A_spin=1 isite2=9 B_spin=0 tmp_V=0.012500 
i=343 isite1=16 A_spin=1 isite2=9 B_spin=1 tmp_V=-0.012500 
i=344 isite1=16 A_spin=0 isite2=10 B_spin=0 tmp_V=-0.012500 
i=345 isite1=16 A_spin=0 isite2=10 B_spin=1 tmp_V=0.012500 
i=346 isite1=16 A_spin=1 isite2=10 B_spin=0 tmp_V=0.012500 
i=347 isite1=16 A_spin=1 isite2=10 B_spin=1 tmp_V=-0.012500 
i=348 isite1=16 A_spin=0 isite2=3 B_spin=0 tmp_V=-0.012500 
i=349 isite1=16 A_spin=0 isite2=3 B_spin=1 tmp_V=0.012500 
i=350 isite1=16 A_spin=1 isite2=3 B_spin=0 tmp_V=0.012500 
i=351 isite1=16 A_spin=1 isite2=3 B_spin=1 tmp_V=-0.012500 
